domain,url,final_url,status,http_status,content_type,bytes,saved_path,error
www.quantumresidential.com,https://www.quantumresidential.com/robots.txt,https://www.quantumresidential.com/robots.txt,ok,200,text/plain; charset=utf-8,1042,research_results/third_party_downloads/www.quantumresidential.com/www.quantumresidential.com_robots.txt,
www.quantumresidential.com,https://www.quantumresidential.com/sitemap.xml,https://www.quantumresidential.com/sitemap_index.xml,ok,200,text/xml; charset=UTF-8,1249,research_results/third_party_downloads/www.quantumresidential.com/www.quantumresidential.com_sitemap_index.xml,
www.quantumresidential.com,https://www.quantumresidential.com/sitemap_index.xml,https://www.quantumresidential.com/sitemap_index.xml,ok,200,text/xml; charset=UTF-8,1249,research_results/third_party_downloads/www.quantumresidential.com/www.quantumresidential.com_sitemap_index_163b52ebe0.xml,
www.quantumresidential.com,https://www.quantumresidential.com/wp-sitemap.xml,https://www.quantumresidential.com/sitemap_index.xml,ok,200,text/xml; charset=UTF-8,1249,research_results/third_party_downloads/www.quantumresidential.com/www.quantumresidential.com_sitemap_index_163b52ebe0.xml,
quantumresidential.com,https://quantumresidential.com/robots.txt,https://www.quantumresidential.com/robots.txt,ok,200,text/plain; charset=utf-8,1042,research_results/third_party_downloads/quantumresidential.com/www.quantumresidential.com_robots.txt,
quantumresidential.com,https://quantumresidential.com/sitemap.xml,https://www.quantumresidential.com/sitemap_index.xml,ok,200,text/xml; charset=UTF-8,1249,research_results/third_party_downloads/quantumresidential.com/www.quantumresidential.com_sitemap_index.xml,
quantumresidential.com,https://quantumresidential.com/sitemap_index.xml,https://www.quantumresidential.com/sitemap_index.xml,ok,200,text/xml; charset=UTF-8,1249,research_results/third_party_downloads/quantumresidential.com/www.quantumresidential.com_sitemap_index_163b52ebe0.xml,
quantumresidential.com,https://quantumresidential.com/wp-sitemap.xml,https://www.quantumresidential.com/sitemap_index.xml,ok,200,text/xml; charset=UTF-8,1249,research_results/third_party_downloads/quantumresidential.com/www.quantumresidential.com_sitemap_index_163b52ebe0.xml,
